OPE ID,School,academic_year,State,School Type,dl_sub_#,dl_sub_$,dl_unsub_#,dl_unsub_$,Total_$,Total_#
100200,ALABAMA AGRICULTURAL & MECHANICAL UNIVERSITY,2020-2021,AL,Public,5887,11737977,5929,9331661,21075567,11749793
100300,FAULKNER UNIVERSITY,2020-2021,AL,Private-Nonprofit,3733,5134451,4227,5534065,10672743,5142411
100400,UNIVERSITY OF MONTEVALLO,2020-2021,AL,Public,1897,3758966,2203,4018904,7780073,3763066
100500,ALABAMA STATE UNIVERSITY,2020-2021,AL,Public,4213,8265804,4611,7005813,15276228,8274628
100700,CENTRAL ALABAMA COMMUNITY COLLEGE,2020-2021,AL,Public,448,664603,255,343678,1008536,665306
100800,ATHENS STATE UNIVERSITY,2020-2021,AL,Public,1982,4423362,1893,6005225,10430480,4427237
100900,AUBURN UNIVERSITY,2020-2021,AL,Public,10330,22784403,12144,24277869,47074416,22806877
101200,BIRMINGHAM-SOUTHERN COLLEGE,2020-2021,AL,Private-Nonprofit,681,1480602,963,1886871,3368436,1482246
101300,CALHOUN COMMUNITY COLLEGE,2020-2021,AL,Public,2379,3413366,2723,4772673,8188762,3418468
101500,ENTERPRISE STATE COMMUNITY COLLEGE,2020-2021,AL,Public,558,879343,578,1055602,1935523,880479
101600,UNIVERSITY OF NORTH ALABAMA,2020-2021,AL,Public,4228,8487690,4338,8284303,16776331,8496256
101900,HUNTINGDON COLLEGE,2020-2021,AL,Private-Nonprofit,981,2109376,1268,2340023,4450667,2111625
102000,JACKSONVILLE STATE UNIVERSITY,2020-2021,AL,Public,5951,12810605,6391,13100926,25917922,12822947
102200,JEFFERSON STATE COMMUNITY COLLEGE,2020-2021,AL,Public,3044,5185123,1284,1737067,6923474,5189451
102300,JUDSON COLLEGE,2020-2021,AL,Private-Nonprofit,317,485626,312,382302,868240,486255
102400,UNIVERSITY OF WEST ALABAMA,2020-2021,AL,Public,2927,5918641,2775,5971318,11892734,5924343
102600,MARION MILITARY INSTITUTE,2020-2021,AL,Public,185,297820,313,486217,784350,298318
102800,MILES COLLEGE,2020-2021,AL,Private-Nonprofit,2386,4456009,2818,4078772,8537599,4461213
102900,UNIVERSITY OF MOBILE,2020-2021,AL,Private-Nonprofit,1346,2646966,1565,2765480,5414011,2649877
103100,NORTHEAST ALABAMA COMMUNITY COLLEGE,2020-2021,AL,Public,585,945139,280,339143,1284562,946004
103300,OAKWOOD UNIVERSITY,2020-2021,AL,Private-Nonprofit,1528,3370108,1775,3182844,6554727,3373411
103600,SAMFORD UNIVERSITY,2020-2021,AL,Private-Nonprofit,1283,2864055,1813,3819377,6685245,2867151
103800,SNEAD STATE COMMUNITY COLLEGE,2020-2021,AL,Public,486,803969,478,936955,1741402,804933
104000,SOUTHERN UNION STATE COMMUNITY COLLEGE,2020-2021,AL,Public,1670,2114434,1917,2758728,4875079,2118021
104100,SPRING HILL COLLEGE,2020-2021,AL,Private-Nonprofit,1047,2167013,1258,2125386,4293657,2169318
104400,STILLMAN COLLEGE,2020-2021,AL,Private-Nonprofit,1053,2117379,1154,2063844,4182377,2119586
104600,TALLADEGA COLLEGE,2020-2021,AL,Private-Nonprofit,1784,3820683,1813,4691054,8513550,3824280
104700,TROY UNIVERSITY,2020-2021,AL,Public,13973,21922896,14169,24729508,46666573,21951038
105000,TUSKEGEE UNIVERSITY,2020-2021,AL,Private-Nonprofit,2690,5767696,3057,4630221,10400974,5773443
105100,UNIVERSITY OF ALABAMA,2020-2021,AL,Public,15622,34394035,19549,38422236,72835820,34429206
105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-2021,AL,Public,9812,20209830,10642,21939438,42159910,20230284
105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE,2020-2021,AL,Public,4077,9007740,4572,10747356,19759668,9016389
105700,UNIVERSITY OF SOUTH ALABAMA,2020-2021,AL,Public,7470,16022677,7962,15955798,31986437,16038109
106000,COASTAL ALABAMA COMMUNITY COLLEGE,2020-2021,AL,Public,2337,3597026,2496,4840589,8440111,3601859
106100,ALASKA PACIFIC UNIVERSITY,2020-2021,AK,Private-Nonprofit,258,579855,226,601639,1181720,580339
106300,UNIVERSITY OF ALASKA FAIRBANKS,2020-2021,AK,Public,1766,3861085,1730,5064370,8927185,3864581
106500,UNIVERSITY OF ALASKA SOUTHEAST,2020-2021,AK,Public,366,820598,397,1244046,2065041,821361
107100,ARIZONA WESTERN COLLEGE,2020-2021,AZ,Public,110,107896,52,40787,148735,108058
107200,COCHISE COLLEGE,2020-2021,AZ,Public,395,665079,356,753482,1418917,665830
107400,GRAND CANYON UNIVERSITY,2020-2021,AZ,Proprietary,78282,157729009,81084,196544859,354354952,157888375
107600,GLENDALE COMMUNITY COLLEGE,2020-2021,AZ,Public,2492,4029097,885,1477121,5507103,4032474
107700,MESA COMMUNITY COLLEGE,2020-2021,AZ,Public,2908,4678959,926,1616764,6296649,4682793
107800,PHOENIX COLLEGE,2020-2021,AZ,Public,1990,3072861,776,1200179,4273816,3075627
107900,YAVAPAI COLLEGE,2020-2021,AZ,Public,623,1036738,647,1409302,2446687,1038008
108100,ARIZONA STATE UNIVERSITY,2020-2021,AZ,Public,66896,153713734,64569,176809235,330587538,153845199
108200,NORTHERN ARIZONA UNIVERSITY,2020-2021,AZ,Public,12770,28331703,14341,33828777,62174821,28358814
108300,UNIVERSITY OF ARIZONA (THE),2020-2021,AZ,Public,15738,34418840,16650,38203391,72638881,34451228
108500,UNIVERSITY OF ARKANSAS AT MONTICELLO,2020-2021,AR,Public,1705,3152768,1868,3655717,6810353,3156341
108600,UNIVERSITY OF ARKANSAS AT PINE BLUFF,2020-2021,AR,Public,2811,5413083,3205,4297564,9713852,5419099
108700,ARKANSAS BAPTIST COLLEGE,2020-2021,AR,Private-Nonprofit,784,984559,870,949004,1934433,986213
108800,LYON COLLEGE,2020-2021,AR,Private-Nonprofit,459,1069699,566,1113403,2183668,1070724
108900,ARKANSAS TECH UNIVERSITY,2020-2021,AR,Public,6163,10007977,5982,10783111,20797070,10020122
109000,ARKANSAS STATE UNIVERSITY,2020-2021,AR,Public,6119,13046840,6702,15912241,28965783,13059661
109100,ARKANSAS STATE UNIVERSITY - BEEBE,2020-2021,AR,Public,725,998100,751,1118131,2116982,999576
109200,UNIVERSITY OF CENTRAL ARKANSAS,2020-2021,AR,Public,5470,11400182,6260,12209496,23615938,11411912
109300,CENTRAL BAPTIST COLLEGE,2020-2021,AR,Private-Nonprofit,610,1113222,661,1363126,2477009,1114493
109400,UNIVERSITY OF THE OZARKS,2020-2021,AR,Private-Nonprofit,492,954077,561,947367,1902005,955130
109500,CROWLEY'S RIDGE COLLEGE,2020-2021,AR,Private-Nonprofit,223,462466,277,494630,957373,462966
109700,HARDING UNIVERSITY,2020-2021,AR,Private-Nonprofit,2392,5144384,3136,6640290,11787810,5149912
109800,HENDERSON STATE UNIVERSITY,2020-2021,AR,Public,1929,4131765,2050,3793608,7927423,4135744
109900,HENDRIX COLLEGE,2020-2021,AR,Private-Nonprofit,492,1166680,731,1667816,2835227,1167903
110000,JOHN BROWN UNIVERSITY,2020-2021,AR,Private-Nonprofit,1026,2274938,1091,2369182,4645211,2277055
110100,UNIVERSITY OF ARKANSAS AT LITTLE ROCK,2020-2021,AR,Public,4762,10726416,4738,13233438,23964592,10735916
110200,OUACHITA BAPTIST UNIVERSITY,2020-2021,AR,Private-Nonprofit,816,1761205,1171,2368030,4130406,1763192
110300,PHILANDER SMITH COLLEGE,2020-2021,AR,Private-Nonprofit,1128,2382508,1050,2028902,4412460,2384686
110500,SHORTER COLLEGE,2020-2021,AR,Private-Nonprofit,713,687189,776,1145929,1833894,688678
110600,WILLIAMS BAPTIST UNIVERSITY,2020-2021,AR,Private-Nonprofit,469,977997,779,1019314,1998090,979245
110700,SOUTHERN ARKANSAS UNIVERSITY,2020-2021,AR,Public,2432,4752364,2824,5376565,10131753,4757620
110800,UNIVERSITY OF ARKANSAS,2020-2021,AR,Public,10685,22033284,14770,31052119,53100173,22058739
110900,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,2020-2021,AR,Public,886,1767641,777,2084439,3852857,1769304
111000,UNIVERSITY OF ARKANSAS AT FORT SMITH,2020-2021,AR,Public,3367,6619693,2899,6329819,12952411,6625959
111100,ALLAN HANCOCK COLLEGE,2020-2021,CA,Public,84,143188,87,180546,323821,143359
111300,ANTELOPE VALLEY COLLEGE,2020-2021,CA,Public,1105,1209433,1114,1328277,2538824,1211652
111600,ART CENTER COLLEGE OF DESIGN,2020-2021,CA,Private-Nonprofit,1479,3267264,1336,2678811,5947411,3270079
111700,AZUSA PACIFIC UNIVERSITY,2020-2021,CA,Private-Nonprofit,3840,8416139,3727,8033506,16453372,8423706
111800,BAKERSFIELD COLLEGE,2020-2021,CA,Public,481,549519,485,688341,1238345,550485
111900,BARSTOW COMMUNITY COLLEGE,2020-2021,CA,Public,462,777690,-, -,777690,778152
112000,BERKELEY SCHOOL OF THEOLOGY,2020-2021,CA,Private-Nonprofit,-, -,-, -,0,0
112200,BIOLA UNIVERSITY,2020-2021,CA,Private-Nonprofit,2772,6394325,2889,5444847,11842061,6399986
112400,CABRILLO COLLEGE,2020-2021,CA,Public,175,300327,163,418811,719301,300665
112500,CALIFORNIA BAPTIST UNIVERSITY,2020-2021,CA,Private-Nonprofit,10156,22889371,10063,21150729,44050163,22909590
112700,CALIFORNIA COLLEGE OF THE ARTS,2020-2021,CA,Private-Nonprofit,636,1421436,592,1080552,2502580,1422664
113100,CALIFORNIA INSTITUTE OF TECHNOLOGY,2020-2021,CA,Private-Nonprofit,36,24893,105,206774,231772,25034
113200,CALIFORNIA INSTITUTE OF THE ARTS,2020-2021,CA,Private-Nonprofit,531,1262664,517,928878,2192059,1263712
113300,CALIFORNIA LUTHERAN UNIVERSITY,2020-2021,CA,Private-Nonprofit,2521,5708262,2617,4861130,10572009,5713400
113400,CALIFORNIA STATE UNIVERSITY MARITIME ACADEMY,2020-2021,CA,Public,607,1262775,704,1426125,2689604,1264086
113700,"CALIFORNIA STATE UNIVERSITY, FULLERTON",2020-2021,CA,Public,11857,26597640,10094,22209886,48817620,26619591
113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY",2020-2021,CA,Public,6616,16650850,5304,14267969,30924123,16662770
113900,"CALIFORNIA STATE UNIVERSITY, LONG BEACH",2020-2021,CA,Public,13441,31952998,10320,24218168,56181486,31976759
114000,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",2020-2021,CA,Public,7699,18244765,5285,14010597,32260647,18257749
114100,"CALIFORNIA STATE UNIVERSITY, DOMINGUEZ HILLS",2020-2021,CA,Public,5994,14317069,4283,11396236,25717588,14327346
114200,"CALIFORNIA STATE UNIVERSITY, SAN BERNARDINO",2020-2021,CA,Public,6282,14752930,4780,11555121,26312831,14763992
114300,CALIFORNIA POLYTECHNIC STATE UNIVERSITY,2020-2021,CA,Public,9491,13992214,11076,15932322,29935612,14012781
114400,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",2020-2021,CA,Public,10283,24238809,8707,20401602,44649118,24257799
114600,"CALIFORNIA STATE UNIVERSITY, CHICO",2020-2021,CA,Public,9756,20208639,7390,12545812,32761841,20225785
114700,"CALIFORNIA STATE UNIVERSITY, FRESNO",2020-2021,CA,Public,7437,17234165,5681,12863768,30103614,17247283
114900,HUMBOLDT STATE UNIVERSITY,2020-2021,CA,Public,4055,9518063,3420,7685276,17206759,9525538
115000,CALIFORNIA STATE UNIVERSITY - SACRAMENTO,2020-2021,CA,Public,12041,29496094,9028,22233981,51739103,29517163
